,CLDATE,SNWD,SNOW,ORIGIN_CITY_NAME,AIRLINE_ID,DEST_CITY_NAME,WEATHER_DELAY,FL_DATE
286,2016-01-02,0.0,0.0,"Boston, MA",19805.0,"Los Angeles, CA",,2016-01-02
287,2016-01-02,0.0,0.0,"Boston, MA",19805.0,"Dallas/Fort Worth, TX",,2016-01-02
288,2016-01-02,0.0,0.0,"Boston, MA",19805.0,"Miami, FL",,2016-01-02
289,2016-01-02,0.0,0.0,"Boston, MA",19805.0,"New York, NY",,2016-01-02
290,2016-01-02,0.0,0.0,"Boston, MA",19805.0,"Miami, FL",,2016-01-02
291,2016-01-02,0.0,0.0,"Boston, MA",19805.0,"Miami, FL",,2016-01-02
292,2016-01-02,0.0,0.0,"Boston, MA",19805.0,"Chicago, IL",,2016-01-02
293,2016-01-02,0.0,0.0,"Boston, MA",19805.0,"Dallas/Fort Worth, TX",,2016-01-02
294,2016-01-02,0.0,0.0,"Boston, MA",19805.0,"Chicago, IL",,2016-01-02
295,2016-01-02,0.0,0.0,"Boston, MA",19805.0,"Miami, FL",,2016-01-02
296,2016-01-02,0.0,0.0,"Boston, MA",19805.0,"Chicago, IL",,2016-01-02
297,2016-01-02,0.0,0.0,"Boston, MA",19805.0,"Dallas/Fort Worth, TX",,2016-01-02
298,2016-01-02,0.0,0.0,"Boston, MA",19805.0,"Dallas/Fort Worth, TX",0.0,2016-01-02
299,2016-01-02,0.0,0.0,"Boston, MA",19805.0,"Miami, FL",,2016-01-02
300,2016-01-02,0.0,0.0,"Boston, MA",19805.0,"Dallas/Fort Worth, TX",,2016-01-02
301,2016-01-02,0.0,0.0,"Boston, MA",19805.0,"Phoenix, AZ",,2016-01-02
302,2016-01-02,0.0,0.0,"Boston, MA",19805.0,"Phoenix, AZ",,2016-01-02
303,2016-01-02,0.0,0.0,"Boston, MA",19805.0,"Phoenix, AZ",,2016-01-02
304,2016-01-02,0.0,0.0,"Boston, MA",19805.0,"Charlotte, NC",,2016-01-02
305,2016-01-02,0.0,0.0,"Boston, MA",19805.0,"Miami, FL",,2016-01-02
306,2016-01-02,0.0,0.0,"Boston, MA",19805.0,"New York, NY",,2016-01-02
307,2016-01-02,0.0,0.0,"Boston, MA",19805.0,"Phoenix, AZ",,2016-01-02
308,2016-01-02,0.0,0.0,"Boston, MA",19805.0,"Charlotte, NC",,2016-01-02
309,2016-01-02,0.0,0.0,"Boston, MA",19805.0,"Charlotte, NC",,2016-01-02
310,2016-01-02,0.0,0.0,"Boston, MA",19805.0,"Washington, DC",,2016-01-02
311,2016-01-02,0.0,0.0,"Boston, MA",19805.0,"Washington, DC",,2016-01-02
312,2016-01-02,0.0,0.0,"Boston, MA",19805.0,"Washington, DC",,2016-01-02
313,2016-01-02,0.0,0.0,"Boston, MA",19805.0,"Dallas/Fort Worth, TX",,2016-01-02
314,2016-01-02,0.0,0.0,"Boston, MA",19805.0,"Miami, FL",,2016-01-02
315,2016-01-02,0.0,0.0,"Boston, MA",19930.0,"Seattle, WA",,2016-01-02
316,2016-01-02,0.0,0.0,"Boston, MA",19930.0,"Seattle, WA",,2016-01-02
317,2016-01-02,0.0,0.0,"Boston, MA",19930.0,"Portland, OR",,2016-01-02
318,2016-01-02,0.0,0.0,"Boston, MA",19930.0,"San Diego, CA",,2016-01-02
319,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"San Diego, CA",0.0,2016-01-02
320,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Savannah, GA",0.0,2016-01-02
321,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Orlando, FL",0.0,2016-01-02
322,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Washington, DC",,2016-01-02
323,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"San Juan, PR",0.0,2016-01-02
324,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Fort Lauderdale, FL",,2016-01-02
325,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Chicago, IL",,2016-01-02
326,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"New York, NY",,2016-01-02
327,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"West Palm Beach/Palm Beach, FL",,2016-01-02
328,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Washington, DC",,2016-01-02
329,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Denver, CO",0.0,2016-01-02
330,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Houston, TX",,2016-01-02
331,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Austin, TX",,2016-01-02
332,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Fort Myers, FL",,2016-01-02
333,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Richmond, VA",,2016-01-02
334,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Raleigh/Durham, NC",,2016-01-02
335,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Jacksonville, FL",0.0,2016-01-02
336,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Philadelphia, PA",,2016-01-02
337,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Fort Myers, FL",,2016-01-02
338,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Jacksonville, FL",,2016-01-02
339,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"New York, NY",,2016-01-02
340,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Detroit, MI",0.0,2016-01-02
341,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Fort Lauderdale, FL",0.0,2016-01-02
342,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Pittsburgh, PA",,2016-01-02
343,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"New York, NY",,2016-01-02
344,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"West Palm Beach/Palm Beach, FL",,2016-01-02
345,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Orlando, FL",,2016-01-02
346,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Raleigh/Durham, NC",,2016-01-02
347,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Baltimore, MD",,2016-01-02
348,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Charlotte, NC",,2016-01-02
349,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Orlando, FL",0.0,2016-01-02
350,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Raleigh/Durham, NC",,2016-01-02
351,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Charleston, SC",,2016-01-02
352,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Pittsburgh, PA",0.0,2016-01-02
353,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Washington, DC",,2016-01-02
354,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Detroit, MI",,2016-01-02
355,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Fort Lauderdale, FL",0.0,2016-01-02
356,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Orlando, FL",,2016-01-02
357,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Orlando, FL",,2016-01-02
358,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Dallas/Fort Worth, TX",,2016-01-02
359,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"West Palm Beach/Palm Beach, FL",,2016-01-02
360,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Orlando, FL",,2016-01-02
361,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"San Juan, PR",,2016-01-02
362,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Fort Lauderdale, FL",,2016-01-02
363,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"New York, NY",0.0,2016-01-02
364,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"West Palm Beach/Palm Beach, FL",,2016-01-02
365,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Washington, DC",,2016-01-02
366,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"San Juan, PR",,2016-01-02
367,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Richmond, VA",0.0,2016-01-02
368,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Tampa, FL",,2016-01-02
369,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"New Orleans, LA",,2016-01-02
370,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Long Beach, CA",,2016-01-02
371,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Baltimore, MD",,2016-01-02
372,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Orlando, FL",,2016-01-02
373,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Philadelphia, PA",,2016-01-02
374,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Fort Myers, FL",,2016-01-02
375,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Fort Lauderdale, FL",,2016-01-02
376,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"San Jose, CA",,2016-01-02
377,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Los Angeles, CA",0.0,2016-01-02
378,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Washington, DC",,2016-01-02
379,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Seattle, WA",,2016-01-02
380,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Buffalo, NY",,2016-01-02
381,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Fort Lauderdale, FL",,2016-01-02
382,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Phoenix, AZ",,2016-01-02
383,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"New York, NY",,2016-01-02
384,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"San Francisco, CA",0.0,2016-01-02
385,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Cleveland, OH",,2016-01-02
386,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Fort Myers, FL",,2016-01-02
387,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Los Angeles, CA",0.0,2016-01-02
388,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Washington, DC",,2016-01-02
389,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Tampa, FL",,2016-01-02
390,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"West Palm Beach/Palm Beach, FL",,2016-01-02
391,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Sarasota/Bradenton, FL",,2016-01-02
392,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Las Vegas, NV",,2016-01-02
393,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Charlotte Amalie, VI",,2016-01-02
394,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"West Palm Beach/Palm Beach, FL",,2016-01-02
395,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"San Francisco, CA",0.0,2016-01-02
396,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"San Juan, PR",,2016-01-02
397,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Fort Myers, FL",,2016-01-02
398,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Washington, DC",,2016-01-02
399,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Tampa, FL",,2016-01-02
400,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Charlotte Amalie, VI",,2016-01-02
401,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"New York, NY",,2016-01-02
402,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"West Palm Beach/Palm Beach, FL",0.0,2016-01-02
403,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Orlando, FL",,2016-01-02
404,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Fort Myers, FL",,2016-01-02
405,2016-01-02,0.0,0.0,"Boston, MA",19805.0,"Charlotte, NC",,2016-01-02
406,2016-01-02,0.0,0.0,"Boston, MA",19805.0,"Philadelphia, PA",,2016-01-02
407,2016-01-02,0.0,0.0,"Boston, MA",19805.0,"Charlotte, NC",,2016-01-02
408,2016-01-02,0.0,0.0,"Boston, MA",19805.0,"Philadelphia, PA",,2016-01-02
409,2016-01-02,0.0,0.0,"Boston, MA",19805.0,"Charlotte, NC",,2016-01-02
410,2016-01-02,0.0,0.0,"Boston, MA",19805.0,"Charlotte, NC",,2016-01-02
411,2016-01-02,0.0,0.0,"Boston, MA",19805.0,"Charlotte, NC",0.0,2016-01-02
412,2016-01-02,0.0,0.0,"Boston, MA",19805.0,"Philadelphia, PA",,2016-01-02
413,2016-01-02,0.0,0.0,"Boston, MA",19805.0,"Philadelphia, PA",0.0,2016-01-02
414,2016-01-02,0.0,0.0,"Boston, MA",19805.0,"Charlotte, NC",,2016-01-02
415,2016-01-02,0.0,0.0,"Boston, MA",19805.0,"Charlotte, NC",,2016-01-02
416,2016-01-02,0.0,0.0,"Boston, MA",19790.0,"Atlanta, GA",,2016-01-02
417,2016-01-02,0.0,0.0,"Boston, MA",19790.0,"Detroit, MI",,2016-01-02
418,2016-01-02,0.0,0.0,"Boston, MA",19790.0,"New York, NY",,2016-01-02
419,2016-01-02,0.0,0.0,"Boston, MA",19790.0,"Atlanta, GA",,2016-01-02
420,2016-01-02,0.0,0.0,"Boston, MA",19790.0,"Minneapolis, MN",,2016-01-02
421,2016-01-02,0.0,0.0,"Boston, MA",19790.0,"Minneapolis, MN",,2016-01-02
422,2016-01-02,0.0,0.0,"Boston, MA",19790.0,"Atlanta, GA",,2016-01-02
423,2016-01-02,0.0,0.0,"Boston, MA",19790.0,"New York, NY",,2016-01-02
424,2016-01-02,0.0,0.0,"Boston, MA",19790.0,"West Palm Beach/Palm Beach, FL",,2016-01-02
425,2016-01-02,0.0,0.0,"Boston, MA",19790.0,"Atlanta, GA",,2016-01-02
426,2016-01-02,0.0,0.0,"Boston, MA",19790.0,"Detroit, MI",,2016-01-02
427,2016-01-02,0.0,0.0,"Boston, MA",19790.0,"Atlanta, GA",,2016-01-02
428,2016-01-02,0.0,0.0,"Boston, MA",19790.0,"Detroit, MI",,2016-01-02
429,2016-01-02,0.0,0.0,"Boston, MA",19790.0,"Orlando, FL",,2016-01-02
430,2016-01-02,0.0,0.0,"Boston, MA",19790.0,"Atlanta, GA",,2016-01-02
431,2016-01-02,0.0,0.0,"Boston, MA",19790.0,"Salt Lake City, UT",,2016-01-02
432,2016-01-02,0.0,0.0,"Boston, MA",19790.0,"Orlando, FL",,2016-01-02
433,2016-01-02,0.0,0.0,"Boston, MA",19790.0,"Detroit, MI",,2016-01-02
434,2016-01-02,0.0,0.0,"Boston, MA",19790.0,"Salt Lake City, UT",,2016-01-02
435,2016-01-02,0.0,0.0,"Boston, MA",19790.0,"Minneapolis, MN",,2016-01-02
436,2016-01-02,0.0,0.0,"Boston, MA",19790.0,"Los Angeles, CA",,2016-01-02
437,2016-01-02,0.0,0.0,"Boston, MA",19790.0,"Los Angeles, CA",,2016-01-02
438,2016-01-02,0.0,0.0,"Boston, MA",19790.0,"Minneapolis, MN",,2016-01-02
439,2016-01-02,0.0,0.0,"Boston, MA",19790.0,"New York, NY",,2016-01-02
440,2016-01-02,0.0,0.0,"Boston, MA",19790.0,"New York, NY",,2016-01-02
441,2016-01-02,0.0,0.0,"Boston, MA",19790.0,"New York, NY",,2016-01-02
442,2016-01-02,0.0,0.0,"Boston, MA",19790.0,"New York, NY",,2016-01-02
443,2016-01-02,0.0,0.0,"Boston, MA",19790.0,"Detroit, MI",,2016-01-02
444,2016-01-02,0.0,0.0,"Boston, MA",19790.0,"Detroit, MI",,2016-01-02
445,2016-01-02,0.0,0.0,"Boston, MA",19790.0,"Atlanta, GA",,2016-01-02
446,2016-01-02,0.0,0.0,"Boston, MA",19790.0,"Atlanta, GA",,2016-01-02
447,2016-01-02,0.0,0.0,"Boston, MA",19790.0,"Orlando, FL",,2016-01-02
448,2016-01-02,0.0,0.0,"Boston, MA",19790.0,"Fort Lauderdale, FL",,2016-01-02
449,2016-01-02,0.0,0.0,"Boston, MA",19790.0,"Salt Lake City, UT",,2016-01-02
450,2016-01-02,0.0,0.0,"Boston, MA",19790.0,"Atlanta, GA",,2016-01-02
451,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Fort Lauderdale, FL",0.0,2016-01-02
452,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Tampa, FL",,2016-01-02
453,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Fort Lauderdale, FL",,2016-01-02
454,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Newark, NJ",,2016-01-02
455,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Tampa, FL",0.0,2016-01-02
456,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"San Juan, PR",0.0,2016-01-02
457,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Newark, NJ",,2016-01-02
458,2016-01-02,0.0,0.0,"Boston, MA",20409.0,"Fort Myers, FL",,2016-01-02
459,2016-01-02,0.0,0.0,"Boston, MA",20366.0,"Newark, NJ",,2016-01-02
460,2016-01-02,0.0,0.0,"Boston, MA",20366.0,"Cleveland, OH",,2016-01-02
461,2016-01-02,0.0,0.0,"Boston, MA",20366.0,"Richmond, VA",,2016-01-02
462,2016-01-02,0.0,0.0,"Boston, MA",20366.0,"Richmond, VA",,2016-01-02
463,2016-01-02,0.0,0.0,"Boston, MA",20366.0,"Newark, NJ",,2016-01-02
464,2016-01-02,0.0,0.0,"Boston, MA",20416.0,"Fort Myers, FL",,2016-01-02
465,2016-01-02,0.0,0.0,"Boston, MA",20416.0,"Myrtle Beach, SC",0.0,2016-01-02
466,2016-01-02,0.0,0.0,"Boston, MA",20416.0,"Atlanta, GA",,2016-01-02
467,2016-01-02,0.0,0.0,"Boston, MA",20416.0,"Fort Lauderdale, FL",,2016-01-02
468,2016-01-02,0.0,0.0,"Boston, MA",20416.0,"Las Vegas, NV",,2016-01-02
469,2016-01-02,0.0,0.0,"Boston, MA",20416.0,"West Palm Beach/Palm Beach, FL",,2016-01-02
470,2016-01-02,0.0,0.0,"Boston, MA",20304.0,"Chicago, IL",,2016-01-02
471,2016-01-02,0.0,0.0,"Boston, MA",20304.0,"Chicago, IL",0.0,2016-01-02
472,2016-01-02,0.0,0.0,"Boston, MA",19977.0,"Chicago, IL",,2016-01-02
473,2016-01-02,0.0,0.0,"Boston, MA",19977.0,"Denver, CO",,2016-01-02
474,2016-01-02,0.0,0.0,"Boston, MA",19977.0,"Newark, NJ",,2016-01-02
475,2016-01-02,0.0,0.0,"Boston, MA",19977.0,"Denver, CO",,2016-01-02
476,2016-01-02,0.0,0.0,"Boston, MA",19977.0,"Washington, DC",0.0,2016-01-02
477,2016-01-02,0.0,0.0,"Boston, MA",19977.0,"Washington, DC",,2016-01-02
478,2016-01-02,0.0,0.0,"Boston, MA",19977.0,"San Francisco, CA",,2016-01-02
479,2016-01-02,0.0,0.0,"Boston, MA",19977.0,"Washington, DC",,2016-01-02
480,2016-01-02,0.0,0.0,"Boston, MA",19977.0,"Houston, TX",,2016-01-02
481,2016-01-02,0.0,0.0,"Boston, MA",19977.0,"Denver, CO",,2016-01-02
482,2016-01-02,0.0,0.0,"Boston, MA",19977.0,"Houston, TX",,2016-01-02
483,2016-01-02,0.0,0.0,"Boston, MA",19977.0,"Los Angeles, CA",,2016-01-02
484,2016-01-02,0.0,0.0,"Boston, MA",19977.0,"Houston, TX",,2016-01-02
485,2016-01-02,0.0,0.0,"Boston, MA",19977.0,"Chicago, IL",,2016-01-02
486,2016-01-02,0.0,0.0,"Boston, MA",19977.0,"Denver, CO",,2016-01-02
487,2016-01-02,0.0,0.0,"Boston, MA",19977.0,"Newark, NJ",,2016-01-02
488,2016-01-02,0.0,0.0,"Boston, MA",19977.0,"Newark, NJ",,2016-01-02
489,2016-01-02,0.0,0.0,"Boston, MA",19977.0,"Houston, TX",,2016-01-02
490,2016-01-02,0.0,0.0,"Boston, MA",19977.0,"Houston, TX",,2016-01-02
491,2016-01-02,0.0,0.0,"Boston, MA",19977.0,"Newark, NJ",,2016-01-02
492,2016-01-02,0.0,0.0,"Boston, MA",19977.0,"Newark, NJ",,2016-01-02
493,2016-01-02,0.0,0.0,"Boston, MA",19977.0,"San Francisco, CA",,2016-01-02
494,2016-01-02,0.0,0.0,"Boston, MA",19977.0,"Houston, TX",,2016-01-02
495,2016-01-02,0.0,0.0,"Boston, MA",19977.0,"San Francisco, CA",,2016-01-02
496,2016-01-02,0.0,0.0,"Boston, MA",21171.0,"San Francisco, CA",,2016-01-02
497,2016-01-02,0.0,0.0,"Boston, MA",21171.0,"San Francisco, CA",,2016-01-02
498,2016-01-02,0.0,0.0,"Boston, MA",21171.0,"Los Angeles, CA",,2016-01-02
499,2016-01-02,0.0,0.0,"Boston, MA",21171.0,"Los Angeles, CA",,2016-01-02
500,2016-01-03,0.0,0.0,"Boston, MA",20416.0,"Fort Myers, FL",0.0,2016-01-03
501,2016-01-03,0.0,0.0,"Boston, MA",20416.0,"Myrtle Beach, SC",,2016-01-03
502,2016-01-03,0.0,0.0,"Boston, MA",20416.0,"Atlanta, GA",0.0,2016-01-03
503,2016-01-03,0.0,0.0,"Boston, MA",20416.0,"Fort Lauderdale, FL",0.0,2016-01-03
504,2016-01-03,0.0,0.0,"Boston, MA",20416.0,"Las Vegas, NV",0.0,2016-01-03
505,2016-01-03,0.0,0.0,"Boston, MA",20416.0,"West Palm Beach/Palm Beach, FL",0.0,2016-01-03
506,2016-01-03,0.0,0.0,"Boston, MA",19977.0,"Chicago, IL",,2016-01-03
507,2016-01-03,0.0,0.0,"Boston, MA",19977.0,"Denver, CO",,2016-01-03
508,2016-01-03,0.0,0.0,"Boston, MA",19977.0,"Denver, CO",,2016-01-03
509,2016-01-03,0.0,0.0,"Boston, MA",19977.0,"Washington, DC",,2016-01-03
510,2016-01-03,0.0,0.0,"Boston, MA",19977.0,"San Francisco, CA",,2016-01-03
511,2016-01-03,0.0,0.0,"Boston, MA",19977.0,"Chicago, IL",,2016-01-03
512,2016-01-03,0.0,0.0,"Boston, MA",19977.0,"Denver, CO",0.0,2016-01-03
513,2016-01-03,0.0,0.0,"Boston, MA",19977.0,"San Francisco, CA",0.0,2016-01-03
514,2016-01-03,0.0,0.0,"Boston, MA",19977.0,"Denver, CO",,2016-01-03
515,2016-01-03,0.0,0.0,"Boston, MA",19977.0,"Houston, TX",,2016-01-03
516,2016-01-03,0.0,0.0,"Boston, MA",19977.0,"Denver, CO",,2016-01-03
517,2016-01-03,0.0,0.0,"Boston, MA",19977.0,"Newark, NJ",,2016-01-03
518,2016-01-03,0.0,0.0,"Boston, MA",19977.0,"Newark, NJ",,2016-01-03
519,2016-01-03,0.0,0.0,"Boston, MA",19977.0,"Los Angeles, CA",,2016-01-03
520,2016-01-03,0.0,0.0,"Boston, MA",19977.0,"Houston, TX",,2016-01-03
521,2016-01-03,0.0,0.0,"Boston, MA",19977.0,"Houston, TX",,2016-01-03
522,2016-01-03,0.0,0.0,"Boston, MA",19977.0,"Chicago, IL",,2016-01-03
523,2016-01-03,0.0,0.0,"Boston, MA",19977.0,"Houston, TX",,2016-01-03
524,2016-01-03,0.0,0.0,"Boston, MA",19977.0,"San Francisco, CA",,2016-01-03
525,2016-01-03,0.0,0.0,"Boston, MA",19977.0,"Newark, NJ",,2016-01-03
526,2016-01-03,0.0,0.0,"Boston, MA",19977.0,"Chicago, IL",0.0,2016-01-03
527,2016-01-03,0.0,0.0,"Boston, MA",19977.0,"Chicago, IL",,2016-01-03
528,2016-01-03,0.0,0.0,"Boston, MA",19977.0,"San Francisco, CA",,2016-01-03
529,2016-01-03,0.0,0.0,"Boston, MA",19977.0,"San Francisco, CA",,2016-01-03
530,2016-01-03,0.0,0.0,"Boston, MA",19977.0,"San Francisco, CA",,2016-01-03
531,2016-01-03,0.0,0.0,"Boston, MA",19790.0,"Atlanta, GA",,2016-01-03
532,2016-01-03,0.0,0.0,"Boston, MA",19790.0,"Detroit, MI",,2016-01-03
533,2016-01-03,0.0,0.0,"Boston, MA",19790.0,"Atlanta, GA",,2016-01-03
534,2016-01-03,0.0,0.0,"Boston, MA",19790.0,"Atlanta, GA",,2016-01-03
535,2016-01-03,0.0,0.0,"Boston, MA",19790.0,"Fort Lauderdale, FL",,2016-01-03
536,2016-01-03,0.0,0.0,"Boston, MA",19790.0,"Atlanta, GA",,2016-01-03
537,2016-01-03,0.0,0.0,"Boston, MA",19790.0,"Salt Lake City, UT",,2016-01-03
538,2016-01-03,0.0,0.0,"Boston, MA",19790.0,"Atlanta, GA",,2016-01-03
539,2016-01-03,0.0,0.0,"Boston, MA",19790.0,"New York, NY",,2016-01-03
540,2016-01-03,0.0,0.0,"Boston, MA",19790.0,"West Palm Beach/Palm Beach, FL",,2016-01-03
541,2016-01-03,0.0,0.0,"Boston, MA",19790.0,"Atlanta, GA",,2016-01-03
542,2016-01-03,0.0,0.0,"Boston, MA",19790.0,"Detroit, MI",,2016-01-03
543,2016-01-03,0.0,0.0,"Boston, MA",19790.0,"Atlanta, GA",,2016-01-03
544,2016-01-03,0.0,0.0,"Boston, MA",19790.0,"Detroit, MI",,2016-01-03
545,2016-01-03,0.0,0.0,"Boston, MA",19790.0,"Orlando, FL",,2016-01-03
546,2016-01-03,0.0,0.0,"Boston, MA",19790.0,"Salt Lake City, UT",,2016-01-03
547,2016-01-03,0.0,0.0,"Boston, MA",19790.0,"Orlando, FL",,2016-01-03
548,2016-01-03,0.0,0.0,"Boston, MA",19790.0,"Atlanta, GA",,2016-01-03
549,2016-01-03,0.0,0.0,"Boston, MA",19790.0,"Orlando, FL",,2016-01-03
550,2016-01-03,0.0,0.0,"Boston, MA",19790.0,"Detroit, MI",,2016-01-03
551,2016-01-03,0.0,0.0,"Boston, MA",19790.0,"Salt Lake City, UT",,2016-01-03
552,2016-01-03,0.0,0.0,"Boston, MA",19790.0,"Indianapolis, IN",,2016-01-03
553,2016-01-03,0.0,0.0,"Boston, MA",19790.0,"Minneapolis, MN",,2016-01-03
554,2016-01-03,0.0,0.0,"Boston, MA",19790.0,"Los Angeles, CA",0.0,2016-01-03
555,2016-01-03,0.0,0.0,"Boston, MA",19790.0,"Los Angeles, CA",,2016-01-03
556,2016-01-03,0.0,0.0,"Boston, MA",19790.0,"Minneapolis, MN",,2016-01-03
557,2016-01-03,0.0,0.0,"Boston, MA",19790.0,"Atlanta, GA",,2016-01-03
558,2016-01-03,0.0,0.0,"Boston, MA",19790.0,"Atlanta, GA",,2016-01-03
559,2016-01-03,0.0,0.0,"Boston, MA",19790.0,"Atlanta, GA",,2016-01-03
560,2016-01-03,0.0,0.0,"Boston, MA",19790.0,"Minneapolis, MN",,2016-01-03
561,2016-01-03,0.0,0.0,"Boston, MA",19790.0,"Minneapolis, MN",,2016-01-03
562,2016-01-03,0.0,0.0,"Boston, MA",19790.0,"Minneapolis, MN",,2016-01-03
563,2016-01-03,0.0,0.0,"Boston, MA",19790.0,"New York, NY",,2016-01-03
564,2016-01-03,0.0,0.0,"Boston, MA",19790.0,"New York, NY",,2016-01-03
565,2016-01-03,0.0,0.0,"Boston, MA",19790.0,"New York, NY",,2016-01-03
566,2016-01-03,0.0,0.0,"Boston, MA",19790.0,"New York, NY",,2016-01-03
567,2016-01-03,0.0,0.0,"Boston, MA",19790.0,"Detroit, MI",0.0,2016-01-03
568,2016-01-03,0.0,0.0,"Boston, MA",19790.0,"Detroit, MI",,2016-01-03
569,2016-01-03,0.0,0.0,"Boston, MA",19790.0,"Atlanta, GA",,2016-01-03
570,2016-01-03,0.0,0.0,"Boston, MA",20409.0,"San Diego, CA",,2016-01-03
571,2016-01-03,0.0,0.0,"Boston, MA",20409.0,"Savannah, GA",0.0,2016-01-03
