,ORIGIN_CITY_NAME,AIRLINE_ID,DEST_CITY_NAME
28326,"Boston, MA",20409,"New York, NY"
28330,"Boston, MA",20409,"West Palm Beach/Palm Beach, FL"
28336,"Boston, MA",20409,"San Francisco, CA"
28346,"Boston, MA",20409,"Washington, DC"
28347,"Boston, MA",20409,"Philadelphia, PA"
28374,"Boston, MA",20409,"Dallas/Fort Worth, TX"
28390,"Boston, MA",20409,"Orlando, FL"
28394,"Boston, MA",20409,"San Juan, PR"
28399,"Boston, MA",20409,"Fort Lauderdale, FL"
28411,"Boston, MA",20409,"Los Angeles, CA"
28415,"Boston, MA",20409,"Portland, OR"
28422,"Boston, MA",20409,"Chicago, IL"
28424,"Boston, MA",20409,"Martha's Vineyard, MA"
28426,"Boston, MA",20409,"New York, NY"
28428,"Boston, MA",20409,"West Palm Beach/Palm Beach, FL"
28439,"Boston, MA",20409,"Washington, DC"
28448,"Boston, MA",20409,"Richmond, VA"
28450,"Boston, MA",20409,"Washington, DC"
28452,"Boston, MA",20409,"Tampa, FL"
28458,"Boston, MA",20409,"New Orleans, LA"
28463,"Boston, MA",20409,"Long Beach, CA"
28469,"Boston, MA",20409,"New York, NY"
28473,"Boston, MA",20409,"Baltimore, MD"
28475,"Boston, MA",20409,"Sacramento, CA"
28482,"Boston, MA",20409,"Cleveland, OH"
28486,"Boston, MA",20409,"Orlando, FL"
28489,"Boston, MA",20409,"Philadelphia, PA"
28493,"Boston, MA",20409,"Fort Myers, FL"
28496,"Boston, MA",20409,"San Jose, CA"
28507,"Boston, MA",20409,"Los Angeles, CA"
28509,"Boston, MA",20409,"Washington, DC"
28513,"Boston, MA",20409,"Denver, CO"
28527,"Boston, MA",20409,"Buffalo, NY"
28549,"Boston, MA",20409,"Fort Lauderdale, FL"
28565,"Boston, MA",20409,"Seattle, WA"
28569,"Boston, MA",20409,"Phoenix, AZ"
28575,"Boston, MA",20409,"New York, NY"
28576,"Boston, MA",20409,"San Diego, CA"
28584,"Boston, MA",20409,"Cleveland, OH"
28586,"Boston, MA",20409,"Salt Lake City, UT"
28605,"Boston, MA",20409,"Los Angeles, CA"
28607,"Boston, MA",20409,"Washington, DC"
28618,"Boston, MA",20409,"New York, NY"
28621,"Boston, MA",20409,"Baltimore, MD"
28633,"Boston, MA",20409,"Washington, DC"
28634,"Boston, MA",20409,"Philadelphia, PA"
28640,"Boston, MA",20409,"Las Vegas, NV"
28642,"Boston, MA",20409,"Raleigh/Durham, NC"
28655,"Boston, MA",20409,"Buffalo, NY"
28659,"Boston, MA",20409,"Baltimore, MD"
28661,"Boston, MA",20409,"San Francisco, CA"
28670,"Boston, MA",20409,"San Juan, PR"
28675,"Boston, MA",20409,"Las Vegas, NV"
28685,"Boston, MA",20409,"Tampa, FL"
28689,"Boston, MA",20409,"Seattle, WA"
28695,"Boston, MA",20409,"New York, NY"
28707,"Boston, MA",20409,"Orlando, FL"
28719,"Boston, MA",20409,"Washington, DC"
28722,"Boston, MA",20409,"Denver, CO"
28729,"Boston, MA",20409,"Chicago, IL"
28736,"Boston, MA",20409,"Baltimore, MD"
28737,"Boston, MA",20409,"Houston, TX"
28743,"Boston, MA",20409,"Austin, TX"
28751,"Boston, MA",20409,"Washington, DC"
28752,"Boston, MA",20409,"Philadelphia, PA"
28753,"Boston, MA",20409,"Fort Myers, FL"
28755,"Boston, MA",20409,"Charleston, SC"
28759,"Boston, MA",20409,"Las Vegas, NV"
28760,"Boston, MA",20409,"Richmond, VA"
28771,"Boston, MA",20409,"Jacksonville, FL"
28772,"Boston, MA",20409,"Dallas/Fort Worth, TX"
28786,"Boston, MA",20409,"Detroit, MI"
28794,"Boston, MA",20409,"Washington, DC"
28795,"Boston, MA",20409,"Philadelphia, PA"
28796,"Boston, MA",20409,"Fort Myers, FL"
28807,"Boston, MA",20409,"Washington, DC"
28821,"Boston, MA",20409,"Jacksonville, FL"
28826,"Boston, MA",20409,"Buffalo, NY"
28835,"Boston, MA",20409,"Detroit, MI"
28836,"Boston, MA",20409,"Charlotte, NC"
28848,"Boston, MA",20409,"Richmond, VA"
28850,"Boston, MA",20409,"Pittsburgh, PA"
28858,"Boston, MA",20409,"New York, NY"
28866,"Boston, MA",20409,"Orlando, FL"
28872,"Boston, MA",20409,"Raleigh/Durham, NC"
28918,"Boston, MA",20409,"New York, NY"
28920,"Boston, MA",20409,"San Diego, CA"
28922,"Boston, MA",20409,"West Palm Beach/Palm Beach, FL"
28936,"Boston, MA",20409,"Savannah, GA"
28938,"Boston, MA",20409,"Orlando, FL"
28941,"Boston, MA",20409,"Washington, DC"
28943,"Boston, MA",20409,"Washington, DC"
28944,"Boston, MA",20409,"San Juan, PR"
28948,"Boston, MA",20409,"Fort Lauderdale, FL"
28962,"Boston, MA",20409,"Portland, OR"
28971,"Boston, MA",20409,"Chicago, IL"
28975,"Boston, MA",20409,"New York, NY"
28979,"Boston, MA",20409,"West Palm Beach/Palm Beach, FL"
28985,"Boston, MA",20409,"San Francisco, CA"
28991,"Boston, MA",20409,"Orlando, FL"
28996,"Boston, MA",20409,"Washington, DC"
28997,"Boston, MA",20409,"Philadelphia, PA"
29024,"Boston, MA",20409,"Dallas/Fort Worth, TX"
29038,"Boston, MA",20409,"Orlando, FL"
29046,"Boston, MA",20409,"Fort Lauderdale, FL"
29059,"Boston, MA",20409,"Los Angeles, CA"
29069,"Boston, MA",20409,"Chicago, IL"
29073,"Boston, MA",20409,"New York, NY"
29075,"Boston, MA",20409,"West Palm Beach/Palm Beach, FL"
29087,"Boston, MA",20409,"Washington, DC"
29097,"Boston, MA",20409,"Richmond, VA"
29099,"Boston, MA",20409,"Washington, DC"
29101,"Boston, MA",20409,"Tampa, FL"
29107,"Boston, MA",20409,"New Orleans, LA"
29115,"Boston, MA",20409,"New York, NY"
29120,"Boston, MA",20409,"Baltimore, MD"
29127,"Boston, MA",20409,"Cleveland, OH"
29134,"Boston, MA",20409,"Philadelphia, PA"
29138,"Boston, MA",20409,"Fort Myers, FL"
29141,"Boston, MA",20409,"San Jose, CA"
29151,"Boston, MA",20409,"Los Angeles, CA"
29153,"Boston, MA",20409,"Washington, DC"
29157,"Boston, MA",20409,"Denver, CO"
29171,"Boston, MA",20409,"Buffalo, NY"
29192,"Boston, MA",20409,"Washington, DC"
29193,"Boston, MA",20409,"Fort Lauderdale, FL"
29207,"Boston, MA",20409,"Seattle, WA"
29211,"Boston, MA",20409,"Phoenix, AZ"
29219,"Boston, MA",20409,"Los Angeles, CA"
29229,"Boston, MA",20409,"Chicago, IL"
29233,"Boston, MA",20409,"New York, NY"
29235,"Boston, MA",20409,"West Palm Beach/Palm Beach, FL"
29247,"Boston, MA",20409,"Washington, DC"
29257,"Boston, MA",20409,"Richmond, VA"
29259,"Boston, MA",20409,"Washington, DC"
29261,"Boston, MA",20409,"Tampa, FL"
29267,"Boston, MA",20409,"New Orleans, LA"
29275,"Boston, MA",20409,"New York, NY"
29279,"Boston, MA",20409,"Baltimore, MD"
29286,"Boston, MA",20409,"Cleveland, OH"
29293,"Boston, MA",20409,"Philadelphia, PA"
29297,"Boston, MA",20409,"Fort Myers, FL"
29300,"Boston, MA",20409,"San Jose, CA"
29310,"Boston, MA",20409,"Los Angeles, CA"
29312,"Boston, MA",20409,"Washington, DC"
29316,"Boston, MA",20409,"Denver, CO"
29330,"Boston, MA",20409,"Buffalo, NY"
29351,"Boston, MA",20409,"Washington, DC"
29352,"Boston, MA",20409,"Fort Lauderdale, FL"
29366,"Boston, MA",20409,"Seattle, WA"
29370,"Boston, MA",20409,"Phoenix, AZ"
29376,"Boston, MA",20409,"New York, NY"
29377,"Boston, MA",20409,"San Diego, CA"
29384,"Boston, MA",20409,"Cleveland, OH"
29386,"Boston, MA",20409,"Salt Lake City, UT"
29405,"Boston, MA",20409,"Los Angeles, CA"
29407,"Boston, MA",20409,"Washington, DC"
29416,"Boston, MA",20409,"New York, NY"
29419,"Boston, MA",20409,"Baltimore, MD"
29429,"Boston, MA",20409,"Washington, DC"
29430,"Boston, MA",20409,"Philadelphia, PA"
29434,"Boston, MA",20409,"Las Vegas, NV"
29436,"Boston, MA",20409,"Raleigh/Durham, NC"
29450,"Boston, MA",20409,"Buffalo, NY"
29453,"Boston, MA",20409,"Baltimore, MD"
29455,"Boston, MA",20409,"San Francisco, CA"
29464,"Boston, MA",20409,"San Juan, PR"
29466,"Boston, MA",20409,"Fort Myers, FL"
29468,"Boston, MA",20409,"Las Vegas, NV"
29477,"Boston, MA",20409,"Tampa, FL"
29483,"Boston, MA",20409,"Seattle, WA"
29488,"Boston, MA",20409,"New York, NY"
29498,"Boston, MA",20409,"New York, NY"
29499,"Boston, MA",20409,"San Diego, CA"
29507,"Boston, MA",20409,"Cleveland, OH"
29509,"Boston, MA",20409,"Salt Lake City, UT"
29528,"Boston, MA",20409,"Los Angeles, CA"
29530,"Boston, MA",20409,"Washington, DC"
29539,"Boston, MA",20409,"New York, NY"
29542,"Boston, MA",20409,"Baltimore, MD"
29552,"Boston, MA",20409,"Washington, DC"
29553,"Boston, MA",20409,"Philadelphia, PA"
29557,"Boston, MA",20409,"Las Vegas, NV"
29559,"Boston, MA",20409,"Raleigh/Durham, NC"
29573,"Boston, MA",20409,"Buffalo, NY"
29576,"Boston, MA",20409,"Baltimore, MD"
29578,"Boston, MA",20409,"San Francisco, CA"
29587,"Boston, MA",20409,"San Juan, PR"
29589,"Boston, MA",20409,"Fort Myers, FL"
29591,"Boston, MA",20409,"Las Vegas, NV"
29600,"Boston, MA",20409,"Tampa, FL"
29606,"Boston, MA",20409,"Seattle, WA"
29612,"Boston, MA",20409,"New York, NY"
29622,"Boston, MA",20409,"Orlando, FL"
29635,"Boston, MA",20409,"Washington, DC"
29638,"Boston, MA",20409,"Denver, CO"
29643,"Boston, MA",20409,"Chicago, IL"
29650,"Boston, MA",20409,"Baltimore, MD"
29651,"Boston, MA",20409,"Houston, TX"
29656,"Boston, MA",20409,"Austin, TX"
29664,"Boston, MA",20409,"Washington, DC"
29665,"Boston, MA",20409,"Philadelphia, PA"
29666,"Boston, MA",20409,"Fort Myers, FL"
29668,"Boston, MA",20409,"Charleston, SC"
29671,"Boston, MA",20409,"Las Vegas, NV"
29672,"Boston, MA",20409,"Richmond, VA"
29681,"Boston, MA",20409,"New Orleans, LA"
29684,"Boston, MA",20409,"Jacksonville, FL"
29685,"Boston, MA",20409,"Dallas/Fort Worth, TX"
29699,"Boston, MA",20409,"Detroit, MI"
29706,"Boston, MA",20409,"Washington, DC"
29707,"Boston, MA",20409,"Philadelphia, PA"
29718,"Boston, MA",20409,"Washington, DC"
29732,"Boston, MA",20409,"Jacksonville, FL"
29743,"Boston, MA",20409,"Detroit, MI"
29744,"Boston, MA",20409,"Charlotte, NC"
29757,"Boston, MA",20409,"Richmond, VA"
29759,"Boston, MA",20409,"Pittsburgh, PA"
29768,"Boston, MA",20409,"New York, NY"
29777,"Boston, MA",20409,"Orlando, FL"
29784,"Boston, MA",20409,"Raleigh/Durham, NC"
29795,"Boston, MA",20409,"Baltimore, MD"
29799,"Boston, MA",20409,"Charlotte, NC"
29808,"Boston, MA",20409,"Richmond, VA"
29810,"Boston, MA",20409,"Pittsburgh, PA"
29829,"Boston, MA",20409,"Raleigh/Durham, NC"
29833,"Boston, MA",20409,"Washington, DC"
29834,"Boston, MA",20409,"Buffalo, NY"
29842,"Boston, MA",20409,"Charleston, SC"
29847,"Boston, MA",20409,"Pittsburgh, PA"
29863,"Boston, MA",20409,"Nashville, TN"
29868,"Boston, MA",20409,"San Francisco, CA"
29870,"Boston, MA",20409,"Detroit, MI"
29872,"Boston, MA",20409,"Cleveland, OH"
29873,"Boston, MA",20409,"Pittsburgh, PA"
29880,"Boston, MA",20409,"Nashville, TN"
29881,"Boston, MA",20409,"Buffalo, NY"
29883,"Boston, MA",20409,"Baltimore, MD"
29888,"Boston, MA",20409,"Tampa, FL"
29909,"Boston, MA",20409,"Baltimore, MD"
29914,"Boston, MA",20409,"Newark, NJ"
29917,"Boston, MA",20409,"Tampa, FL"
29918,"Boston, MA",20409,"Buffalo, NY"
29921,"Boston, MA",20409,"Fort Lauderdale, FL"
29922,"Boston, MA",20409,"Newark, NJ"
29924,"Boston, MA",20409,"Raleigh/Durham, NC"
29930,"Boston, MA",20409,"Newark, NJ"
29936,"Boston, MA",20409,"Fort Lauderdale, FL"
29938,"Boston, MA",20409,"Newark, NJ"
29944,"Boston, MA",20409,"Newark, NJ"
29951,"Boston, MA",20409,"Newark, NJ"
29957,"Boston, MA",20409,"Raleigh/Durham, NC"
29963,"Boston, MA",20409,"Orlando, FL"
29976,"Boston, MA",20409,"Washington, DC"
29979,"Boston, MA",20409,"Denver, CO"
29983,"Boston, MA",20409,"Chicago, IL"
29990,"Boston, MA",20409,"Baltimore, MD"
29991,"Boston, MA",20409,"Houston, TX"
29996,"Boston, MA",20409,"Austin, TX"
30004,"Boston, MA",20409,"Washington, DC"
30005,"Boston, MA",20409,"Philadelphia, PA"
30006,"Boston, MA",20409,"Fort Myers, FL"
30008,"Boston, MA",20409,"Charleston, SC"
30011,"Boston, MA",20409,"Las Vegas, NV"
30012,"Boston, MA",20409,"Richmond, VA"
30021,"Boston, MA",20409,"New Orleans, LA"
30024,"Boston, MA",20409,"Jacksonville, FL"
30025,"Boston, MA",20409,"Dallas/Fort Worth, TX"
30039,"Boston, MA",20409,"Detroit, MI"
30046,"Boston, MA",20409,"Washington, DC"
30047,"Boston, MA",20409,"Philadelphia, PA"
30058,"Boston, MA",20409,"Washington, DC"
30072,"Boston, MA",20409,"Jacksonville, FL"
30083,"Boston, MA",20409,"Detroit, MI"
30084,"Boston, MA",20409,"Charlotte, NC"
30097,"Boston, MA",20409,"Richmond, VA"
30099,"Boston, MA",20409,"Pittsburgh, PA"
30108,"Boston, MA",20409,"New York, NY"
30117,"Boston, MA",20409,"Orlando, FL"
30124,"Boston, MA",20409,"Raleigh/Durham, NC"
30135,"Boston, MA",20409,"Baltimore, MD"
30139,"Boston, MA",20409,"Charlotte, NC"
30142,"Boston, MA",20409,"Orlando, FL"
30149,"Boston, MA",20409,"Richmond, VA"
30151,"Boston, MA",20409,"Pittsburgh, PA"
30170,"Boston, MA",20409,"Raleigh/Durham, NC"
30174,"Boston, MA",20409,"Washington, DC"
30175,"Boston, MA",20409,"Buffalo, NY"
30183,"Boston, MA",20409,"Charleston, SC"
30188,"Boston, MA",20409,"Pittsburgh, PA"
30204,"Boston, MA",20409,"Nashville, TN"
30209,"Boston, MA",20409,"San Francisco, CA"
30211,"Boston, MA",20409,"Detroit, MI"
30213,"Boston, MA",20409,"Cleveland, OH"
30214,"Boston, MA",20409,"Pittsburgh, PA"
30221,"Boston, MA",20409,"Nashville, TN"
30222,"Boston, MA",20409,"Buffalo, NY"
30224,"Boston, MA",20409,"Baltimore, MD"
30229,"Boston, MA",20409,"Tampa, FL"
30250,"Boston, MA",20409,"Baltimore, MD"
30255,"Boston, MA",20409,"Newark, NJ"
30258,"Boston, MA",20409,"Tampa, FL"
30259,"Boston, MA",20409,"Buffalo, NY"
30262,"Boston, MA",20409,"Fort Lauderdale, FL"
30263,"Boston, MA",20409,"Newark, NJ"
30265,"Boston, MA",20409,"Raleigh/Durham, NC"
30271,"Boston, MA",20409,"Newark, NJ"
30277,"Boston, MA",20409,"Fort Lauderdale, FL"
30279,"Boston, MA",20409,"Newark, NJ"
30285,"Boston, MA",20409,"Newark, NJ"
30292,"Boston, MA",20409,"Newark, NJ"
30298,"Boston, MA",20409,"Raleigh/Durham, NC"
30316,"Boston, MA",20409,"New York, NY"
30318,"Boston, MA",20409,"San Diego, CA"
30320,"Boston, MA",20409,"West Palm Beach/Palm Beach, FL"
30332,"Boston, MA",20409,"Savannah, GA"
30334,"Boston, MA",20409,"Orlando, FL"
30338,"Boston, MA",20409,"Washington, DC"
30340,"Boston, MA",20409,"Washington, DC"
30341,"Boston, MA",20409,"San Juan, PR"
30345,"Boston, MA",20409,"Fort Lauderdale, FL"
30359,"Boston, MA",20409,"Portland, OR"
30368,"Boston, MA",20409,"Chicago, IL"
30372,"Boston, MA",20409,"New York, NY"
30376,"Boston, MA",20409,"West Palm Beach/Palm Beach, FL"
30382,"Boston, MA",20409,"San Francisco, CA"
30388,"Boston, MA",20409,"Orlando, FL"
30393,"Boston, MA",20409,"Washington, DC"
30394,"Boston, MA",20409,"Philadelphia, PA"
30421,"Boston, MA",20409,"Dallas/Fort Worth, TX"
30435,"Boston, MA",20409,"Orlando, FL"
30443,"Boston, MA",20409,"Fort Lauderdale, FL"
30452,"Boston, MA",20409,"New York, NY"
30454,"Boston, MA",20409,"San Diego, CA"
30456,"Boston, MA",20409,"West Palm Beach/Palm Beach, FL"
30468,"Boston, MA",20409,"Savannah, GA"
30470,"Boston, MA",20409,"Orlando, FL"
30474,"Boston, MA",20409,"Washington, DC"
30476,"Boston, MA",20409,"Washington, DC"
30477,"Boston, MA",20409,"San Juan, PR"
30481,"Boston, MA",20409,"Fort Lauderdale, FL"
30495,"Boston, MA",20409,"Portland, OR"
30504,"Boston, MA",20409,"Chicago, IL"
30508,"Boston, MA",20409,"New York, NY"
30512,"Boston, MA",20409,"West Palm Beach/Palm Beach, FL"
30518,"Boston, MA",20409,"San Francisco, CA"
30524,"Boston, MA",20409,"Orlando, FL"
30529,"Boston, MA",20409,"Washington, DC"
30530,"Boston, MA",20409,"Philadelphia, PA"
30557,"Boston, MA",20409,"Dallas/Fort Worth, TX"
30571,"Boston, MA",20409,"Orlando, FL"
30579,"Boston, MA",20409,"Fort Lauderdale, FL"
30592,"Boston, MA",20409,"Los Angeles, CA"
30602,"Boston, MA",20409,"Chicago, IL"
30606,"Boston, MA",20409,"New York, NY"
30608,"Boston, MA",20409,"West Palm Beach/Palm Beach, FL"
30620,"Boston, MA",20409,"Washington, DC"
30630,"Boston, MA",20409,"Richmond, VA"
30632,"Boston, MA",20409,"Washington, DC"
30634,"Boston, MA",20409,"Tampa, FL"
30640,"Boston, MA",20409,"New Orleans, LA"
30648,"Boston, MA",20409,"New York, NY"
30653,"Boston, MA",20409,"Baltimore, MD"
30660,"Boston, MA",20409,"Cleveland, OH"
30667,"Boston, MA",20409,"Philadelphia, PA"
30671,"Boston, MA",20409,"Fort Myers, FL"
30674,"Boston, MA",20409,"San Jose, CA"
30684,"Boston, MA",20409,"Los Angeles, CA"
30686,"Boston, MA",20409,"Washington, DC"
30690,"Boston, MA",20409,"Denver, CO"
30704,"Boston, MA",20409,"Buffalo, NY"
30725,"Boston, MA",20409,"Washington, DC"
30726,"Boston, MA",20409,"Fort Lauderdale, FL"
30740,"Boston, MA",20409,"Seattle, WA"
30744,"Boston, MA",20409,"Phoenix, AZ"
30750,"Boston, MA",20409,"New York, NY"
30751,"Boston, MA",20409,"San Diego, CA"
30759,"Boston, MA",20409,"Cleveland, OH"
30761,"Boston, MA",20409,"Salt Lake City, UT"
30780,"Boston, MA",20409,"Los Angeles, CA"
30782,"Boston, MA",20409,"Washington, DC"
30791,"Boston, MA",20409,"New York, NY"
30794,"Boston, MA",20409,"Baltimore, MD"
30804,"Boston, MA",20409,"Washington, DC"
30805,"Boston, MA",20409,"Philadelphia, PA"
30809,"Boston, MA",20409,"Las Vegas, NV"
30811,"Boston, MA",20409,"Raleigh/Durham, NC"
30825,"Boston, MA",20409,"Buffalo, NY"
30828,"Boston, MA",20409,"Baltimore, MD"
30830,"Boston, MA",20409,"San Francisco, CA"
30839,"Boston, MA",20409,"San Juan, PR"
30841,"Boston, MA",20409,"Fort Myers, FL"
30843,"Boston, MA",20409,"Las Vegas, NV"
30852,"Boston, MA",20409,"Tampa, FL"
30858,"Boston, MA",20409,"Seattle, WA"
30863,"Boston, MA",20409,"New York, NY"
30873,"Boston, MA",20409,"Orlando, FL"
30886,"Boston, MA",20409,"Washington, DC"
30889,"Boston, MA",20409,"Denver, CO"
30893,"Boston, MA",20409,"Chicago, IL"
30900,"Boston, MA",20409,"Baltimore, MD"
30901,"Boston, MA",20409,"Houston, TX"
30906,"Boston, MA",20409,"Austin, TX"
30914,"Boston, MA",20409,"Washington, DC"
30915,"Boston, MA",20409,"Philadelphia, PA"
30916,"Boston, MA",20409,"Fort Myers, FL"
30918,"Boston, MA",20409,"Charleston, SC"
30921,"Boston, MA",20409,"Las Vegas, NV"
30922,"Boston, MA",20409,"Richmond, VA"
30931,"Boston, MA",20409,"New Orleans, LA"
30934,"Boston, MA",20409,"Jacksonville, FL"
30935,"Boston, MA",20409,"Dallas/Fort Worth, TX"
30949,"Boston, MA",20409,"Detroit, MI"
30956,"Boston, MA",20409,"Washington, DC"
30957,"Boston, MA",20409,"Philadelphia, PA"
30968,"Boston, MA",20409,"Washington, DC"
30982,"Boston, MA",20409,"Jacksonville, FL"
30993,"Boston, MA",20409,"Detroit, MI"
30994,"Boston, MA",20409,"Charlotte, NC"
31007,"Boston, MA",20409,"Richmond, VA"
31009,"Boston, MA",20409,"Pittsburgh, PA"
31018,"Boston, MA",20409,"New York, NY"
31027,"Boston, MA",20409,"Orlando, FL"
31034,"Boston, MA",20409,"Raleigh/Durham, NC"
31045,"Boston, MA",20409,"Baltimore, MD"
31049,"Boston, MA",20409,"Charlotte, NC"
31052,"Boston, MA",20409,"Orlando, FL"
31059,"Boston, MA",20409,"Richmond, VA"
31061,"Boston, MA",20409,"Pittsburgh, PA"
31080,"Boston, MA",20409,"Raleigh/Durham, NC"
31084,"Boston, MA",20409,"Washington, DC"
31085,"Boston, MA",20409,"Buffalo, NY"
31093,"Boston, MA",20409,"Charleston, SC"
31098,"Boston, MA",20409,"Pittsburgh, PA"
31114,"Boston, MA",20409,"Nashville, TN"
31119,"Boston, MA",20409,"San Francisco, CA"
31121,"Boston, MA",20409,"Detroit, MI"
31123,"Boston, MA",20409,"Cleveland, OH"
31124,"Boston, MA",20409,"Pittsburgh, PA"
31131,"Boston, MA",20409,"Nashville, TN"
31132,"Boston, MA",20409,"Buffalo, NY"
31134,"Boston, MA",20409,"Baltimore, MD"
31139,"Boston, MA",20409,"Tampa, FL"
31160,"Boston, MA",20409,"Baltimore, MD"
31165,"Boston, MA",20409,"Newark, NJ"
31168,"Boston, MA",20409,"Tampa, FL"
31169,"Boston, MA",20409,"Buffalo, NY"
31172,"Boston, MA",20409,"Fort Lauderdale, FL"
31173,"Boston, MA",20409,"Newark, NJ"
31175,"Boston, MA",20409,"Raleigh/Durham, NC"
31181,"Boston, MA",20409,"Newark, NJ"
31187,"Boston, MA",20409,"Fort Lauderdale, FL"
31189,"Boston, MA",20409,"Newark, NJ"
31195,"Boston, MA",20409,"Newark, NJ"
31202,"Boston, MA",20409,"Newark, NJ"
31208,"Boston, MA",20409,"Raleigh/Durham, NC"
31263,"Boston, MA",19790,"New York, NY"
31283,"Boston, MA",19790,"Atlanta, GA"
31299,"Boston, MA",19790,"New York, NY"
31301,"Boston, MA",19790,"New York, NY"
31361,"Boston, MA",19790,"Atlanta, GA"
31441,"Boston, MA",19790,"New York, NY"
31459,"Boston, MA",19790,"Atlanta, GA"
31581,"Boston, MA",19790,"Minneapolis, MN"
31593,"Boston, MA",19790,"Minneapolis, MN"
31620,"Boston, MA",19790,"Minneapolis, MN"
31622,"Boston, MA",19790,"Seattle, WA"
31661,"Boston, MA",19790,"Atlanta, GA"
31739,"Boston, MA",19790,"Atlanta, GA"
31950,"Boston, MA",19790,"New York, NY"
32590,"Boston, MA",20416,"Baltimore, MD"
32591,"Boston, MA",20416,"Baltimore, MD"
32592,"Boston, MA",20416,"Baltimore, MD"
32593,"Boston, MA",20416,"Baltimore, MD"
32598,"Boston, MA",20416,"Myrtle Beach, SC"
32599,"Boston, MA",20416,"Myrtle Beach, SC"
32600,"Boston, MA",20416,"Myrtle Beach, SC"
32601,"Boston, MA",20416,"Myrtle Beach, SC"
32636,"Boston, MA",20416,"Detroit, MI"
32637,"Boston, MA",20416,"Detroit, MI"
32638,"Boston, MA",20416,"Detroit, MI"
32639,"Boston, MA",20416,"Detroit, MI"
32812,"Boston, MA",20416,"Atlanta, GA"
32813,"Boston, MA",20416,"Atlanta, GA"
32814,"Boston, MA",20416,"Atlanta, GA"
32820,"Boston, MA",20416,"Atlantic City, NJ"
33267,"Boston, MA",20416,"Baltimore, MD"
33268,"Boston, MA",20416,"Baltimore, MD"
33269,"Boston, MA",20416,"Baltimore, MD"
33270,"Boston, MA",20416,"Baltimore, MD"
33494,"Boston, MA",20416,"Cleveland, OH"
33495,"Boston, MA",20416,"Cleveland, OH"
33496,"Boston, MA",20416,"Cleveland, OH"
33497,"Boston, MA",20416,"Cleveland, OH"
33620,"Boston, MA",20416,"Atlanta, GA"
