ORIGIN_CITY_NAME,weekday_name,HOUR,FL_NUM
"Columbus, GA",FRIDAY,18,5
"Columbus, GA",FRIDAY,19,2
"Columbus, GA",MONDAY,0,1
"Columbus, GA",MONDAY,5,14
"Columbus, GA",MONDAY,6,1
"Columbus, GA",MONDAY,8,1
"Columbus, GA",MONDAY,11,8
"Columbus, GA",MONDAY,12,3
"Columbus, GA",MONDAY,13,1
"Columbus, GA",MONDAY,14,8
"Columbus, GA",MONDAY,15,4
"Columbus, GA",MONDAY,16,1
"Columbus, GA",MONDAY,17,8
"Columbus, GA",MONDAY,18,5
"Columbus, GA",MONDAY,19,1
"Columbus, GA",SATURDAY,5,1
"Columbus, GA",SATURDAY,6,12
"Columbus, GA",SATURDAY,7,4
"Columbus, GA",SATURDAY,11,1
"Columbus, GA",SATURDAY,12,9
"Columbus, GA",SATURDAY,13,5
"Columbus, GA",SATURDAY,14,3
"Columbus, GA",SATURDAY,18,1
"Columbus, GA",SUNDAY,5,1
"Columbus, GA",SUNDAY,6,3
"Columbus, GA",SUNDAY,8,8
"Columbus, GA",SUNDAY,10,1
"Columbus, GA",SUNDAY,11,6
"Columbus, GA",SUNDAY,14,11
"Columbus, GA",SUNDAY,15,1
"Columbus, GA",SUNDAY,16,1
"Columbus, GA",SUNDAY,17,8
"Columbus, GA",SUNDAY,18,6
"Columbus, GA",THURSDAY,5,15
"Columbus, GA",THURSDAY,6,3
"Columbus, GA",THURSDAY,11,14
"Columbus, GA",THURSDAY,12,1
"Columbus, GA",THURSDAY,14,11
"Columbus, GA",THURSDAY,15,3
"Columbus, GA",THURSDAY,16,1
"Columbus, GA",THURSDAY,17,12
"Columbus, GA",THURSDAY,18,2
"Columbus, GA",THURSDAY,19,1
"Columbus, GA",TUESDAY,5,11
"Columbus, GA",TUESDAY,6,4
"Columbus, GA",TUESDAY,10,1
"Columbus, GA",TUESDAY,11,12
"Columbus, GA",TUESDAY,12,2
"Columbus, GA",TUESDAY,14,8
"Columbus, GA",TUESDAY,15,4
"Columbus, GA",TUESDAY,17,7
"Columbus, GA",TUESDAY,18,6
"Columbus, GA",TUESDAY,19,1
"Columbus, GA",WEDNESDAY,5,15
"Columbus, GA",WEDNESDAY,6,2
"Columbus, GA",WEDNESDAY,11,14
"Columbus, GA",WEDNESDAY,12,1
"Columbus, GA",WEDNESDAY,14,13
"Columbus, GA",WEDNESDAY,15,1
"Columbus, GA",WEDNESDAY,17,10
"Columbus, GA",WEDNESDAY,18,5
"Columbus, MS",FRIDAY,6,15
"Columbus, MS",FRIDAY,7,1
"Columbus, MS",FRIDAY,9,1
"Columbus, MS",FRIDAY,10,12
"Columbus, MS",FRIDAY,11,3
"Columbus, MS",FRIDAY,12,2
"Columbus, MS",FRIDAY,15,14
"Columbus, MS",FRIDAY,16,1
"Columbus, MS",FRIDAY,17,2
"Columbus, MS",MONDAY,6,15
"Columbus, MS",MONDAY,8,1
"Columbus, MS",MONDAY,10,11
"Columbus, MS",MONDAY,11,2
"Columbus, MS",MONDAY,12,3
"Columbus, MS",MONDAY,15,11
"Columbus, MS",MONDAY,16,2
"Columbus, MS",MONDAY,17,1
"Columbus, MS",SATURDAY,6,18
"Columbus, MS",SATURDAY,11,1
"Columbus, MS",SATURDAY,12,12
"Columbus, MS",SATURDAY,13,1
"Columbus, MS",SATURDAY,15,3
"Columbus, MS",SUNDAY,6,14
"Columbus, MS",SUNDAY,8,1
"Columbus, MS",SUNDAY,10,11
"Columbus, MS",SUNDAY,11,3
"Columbus, MS",SUNDAY,12,2
"Columbus, MS",SUNDAY,15,14
"Columbus, MS",SUNDAY,16,1
"Columbus, MS",THURSDAY,6,18
"Columbus, MS",THURSDAY,10,10
"Columbus, MS",THURSDAY,11,3
"Columbus, MS",THURSDAY,12,2
"Columbus, MS",THURSDAY,15,13
"Columbus, MS",THURSDAY,16,2
"Columbus, MS",THURSDAY,17,1
"Columbus, MS",THURSDAY,18,1
"Columbus, MS",TUESDAY,6,16
"Columbus, MS",TUESDAY,7,1
"Columbus, MS",TUESDAY,10,11
"Columbus, MS",TUESDAY,11,2
"Columbus, MS",TUESDAY,12,2
"Columbus, MS",TUESDAY,15,13
"Columbus, MS",TUESDAY,16,1
"Columbus, MS",TUESDAY,17,1
"Columbus, MS",TUESDAY,18,1
"Columbus, MS",WEDNESDAY,6,15
"Columbus, MS",WEDNESDAY,7,1
"Columbus, MS",WEDNESDAY,9,1
"Columbus, MS",WEDNESDAY,10,11
"Columbus, MS",WEDNESDAY,11,4
"Columbus, MS",WEDNESDAY,15,15
"Columbus, MS",WEDNESDAY,16,2
"Columbus, OH",FRIDAY,0,9
"Columbus, OH",FRIDAY,5,62
"Columbus, OH",FRIDAY,6,104
"Columbus, OH",FRIDAY,7,86
"Columbus, OH",FRIDAY,8,64
"Columbus, OH",FRIDAY,9,71
"Columbus, OH",FRIDAY,10,69
"Columbus, OH",FRIDAY,11,87
"Columbus, OH",FRIDAY,12,56
"Columbus, OH",FRIDAY,13,51
"Columbus, OH",FRIDAY,14,54
"Columbus, OH",FRIDAY,15,74
"Columbus, OH",FRIDAY,16,92
"Columbus, OH",FRIDAY,17,119
"Columbus, OH",FRIDAY,18,98
"Columbus, OH",FRIDAY,19,44
"Columbus, OH",FRIDAY,20,45
"Columbus, OH",FRIDAY,21,21
"Columbus, OH",FRIDAY,22,12
"Columbus, OH",MONDAY,0,6
"Columbus, OH",MONDAY,5,52
"Columbus, OH",MONDAY,6,100
"Columbus, OH",MONDAY,7,81
"Columbus, OH",MONDAY,8,63
"Columbus, OH",MONDAY,9,64
"Columbus, OH",MONDAY,10,72
"Columbus, OH",MONDAY,11,77
"Columbus, OH",MONDAY,12,50
"Columbus, OH",MONDAY,13,50
"Columbus, OH",MONDAY,14,49
"Columbus, OH",MONDAY,15,74
"Columbus, OH",MONDAY,16,98
"Columbus, OH",MONDAY,17,109
"Columbus, OH",MONDAY,18,82
"Columbus, OH",MONDAY,19,52
"Columbus, OH",MONDAY,20,30
"Columbus, OH",MONDAY,21,23
"Columbus, OH",MONDAY,22,8
"Columbus, OH",SATURDAY,0,10
"Columbus, OH",SATURDAY,5,39
"Columbus, OH",SATURDAY,6,66
"Columbus, OH",SATURDAY,7,108
"Columbus, OH",SATURDAY,8,60
"Columbus, OH",SATURDAY,9,42
"Columbus, OH",SATURDAY,10,51
"Columbus, OH",SATURDAY,11,47
"Columbus, OH",SATURDAY,12,50
"Columbus, OH",SATURDAY,13,71
"Columbus, OH",SATURDAY,14,45
"Columbus, OH",SATURDAY,15,56
"Columbus, OH",SATURDAY,16,60
"Columbus, OH",SATURDAY,17,61
"Columbus, OH",SATURDAY,18,24
"Columbus, OH",SATURDAY,19,16
"Columbus, OH",SATURDAY,20,20
"Columbus, OH",SATURDAY,21,11
"Columbus, OH",SATURDAY,22,4
"Columbus, OH",SUNDAY,0,22
"Columbus, OH",SUNDAY,5,36
"Columbus, OH",SUNDAY,6,55
"Columbus, OH",SUNDAY,7,61
"Columbus, OH",SUNDAY,8,63
"Columbus, OH",SUNDAY,9,43
"Columbus, OH",SUNDAY,10,60
"Columbus, OH",SUNDAY,11,66
"Columbus, OH",SUNDAY,12,68
"Columbus, OH",SUNDAY,13,46
"Columbus, OH",SUNDAY,14,48
"Columbus, OH",SUNDAY,15,81
"Columbus, OH",SUNDAY,16,88
"Columbus, OH",SUNDAY,17,107
"Columbus, OH",SUNDAY,18,87
"Columbus, OH",SUNDAY,19,41
"Columbus, OH",SUNDAY,20,38
"Columbus, OH",SUNDAY,21,22
"Columbus, OH",SUNDAY,22,9
"Columbus, OH",THURSDAY,0,10
"Columbus, OH",THURSDAY,1,1
"Columbus, OH",THURSDAY,5,63
"Columbus, OH",THURSDAY,6,103
"Columbus, OH",THURSDAY,7,93
"Columbus, OH",THURSDAY,8,75
"Columbus, OH",THURSDAY,9,66
"Columbus, OH",THURSDAY,10,70
"Columbus, OH",THURSDAY,11,89
"Columbus, OH",THURSDAY,12,69
"Columbus, OH",THURSDAY,13,54
"Columbus, OH",THURSDAY,14,44
"Columbus, OH",THURSDAY,15,81
"Columbus, OH",THURSDAY,16,86
"Columbus, OH",THURSDAY,17,118
"Columbus, OH",THURSDAY,18,89
"Columbus, OH",THURSDAY,19,50
"Columbus, OH",THURSDAY,20,38
"Columbus, OH",THURSDAY,21,29
"Columbus, OH",THURSDAY,22,3
"Columbus, OH",TUESDAY,0,3
"Columbus, OH",TUESDAY,1,1
"Columbus, OH",TUESDAY,5,56
"Columbus, OH",TUESDAY,6,102
"Columbus, OH",TUESDAY,7,67
"Columbus, OH",TUESDAY,8,64
"Columbus, OH",TUESDAY,9,62
"Columbus, OH",TUESDAY,10,65
"Columbus, OH",TUESDAY,11,91
"Columbus, OH",TUESDAY,12,59
"Columbus, OH",TUESDAY,13,51
"Columbus, OH",TUESDAY,14,50
"Columbus, OH",TUESDAY,15,76
"Columbus, OH",TUESDAY,16,89
"Columbus, OH",TUESDAY,17,113
"Columbus, OH",TUESDAY,18,79
"Columbus, OH",TUESDAY,19,45
"Columbus, OH",TUESDAY,20,39
"Columbus, OH",TUESDAY,21,15
"Columbus, OH",TUESDAY,22,14
"Columbus, OH",WEDNESDAY,0,8
"Columbus, OH",WEDNESDAY,5,60
"Columbus, OH",WEDNESDAY,6,103
"Columbus, OH",WEDNESDAY,7,67
"Columbus, OH",WEDNESDAY,8,73
"Columbus, OH",WEDNESDAY,9,61
"Columbus, OH",WEDNESDAY,10,68
"Columbus, OH",WEDNESDAY,11,82
"Columbus, OH",WEDNESDAY,12,49
"Columbus, OH",WEDNESDAY,13,48
"Columbus, OH",WEDNESDAY,14,49
"Columbus, OH",WEDNESDAY,15,75
"Columbus, OH",WEDNESDAY,16,88
"Columbus, OH",WEDNESDAY,17,112
"Columbus, OH",WEDNESDAY,18,83
"Columbus, OH",WEDNESDAY,19,49
"Columbus, OH",WEDNESDAY,20,40
"Columbus, OH",WEDNESDAY,21,29
"Columbus, OH",WEDNESDAY,22,5
"Cordova, AK",FRIDAY,12,1
"Cordova, AK",FRIDAY,13,14
"Cordova, AK",FRIDAY,14,2
"Cordova, AK",FRIDAY,16,17
"Cordova, AK",FRIDAY,17,2
"Cordova, AK",MONDAY,0,1
"Cordova, AK",MONDAY,13,16
"Cordova, AK",MONDAY,15,1
"Cordova, AK",MONDAY,16,15
"Cordova, AK",MONDAY,17,1
"Cordova, AK",SATURDAY,12,1
"Cordova, AK",SATURDAY,13,17
"Cordova, AK",SATURDAY,16,15
"Cordova, AK",SATURDAY,17,3
"Cordova, AK",SUNDAY,13,14
"Cordova, AK",SUNDAY,14,2
"Cordova, AK",SUNDAY,16,16
"Cordova, AK",THURSDAY,12,4
"Cordova, AK",THURSDAY,13,13
"Cordova, AK",THURSDAY,16,15
"Cordova, AK",THURSDAY,17,2
"Cordova, AK",TUESDAY,12,1
"Cordova, AK",TUESDAY,13,16
"Cordova, AK",TUESDAY,16,16
"Cordova, AK",TUESDAY,17,1
"Cordova, AK",WEDNESDAY,0,1
"Cordova, AK",WEDNESDAY,12,1
"Cordova, AK",WEDNESDAY,13,14
"Cordova, AK",WEDNESDAY,14,1
"Cordova, AK",WEDNESDAY,16,16
"Cordova, AK",WEDNESDAY,17,1
"Corpus Christi, TX",FRIDAY,6,30
"Corpus Christi, TX",FRIDAY,7,6
"Corpus Christi, TX",FRIDAY,8,1
"Corpus Christi, TX",FRIDAY,9,12
"Corpus Christi, TX",FRIDAY,10,20
"Corpus Christi, TX",FRIDAY,11,2
"Corpus Christi, TX",FRIDAY,12,24
"Corpus Christi, TX",FRIDAY,13,2
"Corpus Christi, TX",FRIDAY,14,7
"Corpus Christi, TX",FRIDAY,15,3
"Corpus Christi, TX",FRIDAY,16,14
"Corpus Christi, TX",FRIDAY,17,14
"Corpus Christi, TX",FRIDAY,18,4
"Corpus Christi, TX",FRIDAY,19,10
"Corpus Christi, TX",FRIDAY,20,2
"Corpus Christi, TX",MONDAY,0,1
"Corpus Christi, TX",MONDAY,5,5
"Corpus Christi, TX",MONDAY,6,25
"Corpus Christi, TX",MONDAY,7,3
"Corpus Christi, TX",MONDAY,8,2
"Corpus Christi, TX",MONDAY,9,16
"Corpus Christi, TX",MONDAY,10,17
"Corpus Christi, TX",MONDAY,11,1
"Corpus Christi, TX",MONDAY,12,22
"Corpus Christi, TX",MONDAY,13,2
"Corpus Christi, TX",MONDAY,14,7
"Corpus Christi, TX",MONDAY,15,2
"Corpus Christi, TX",MONDAY,16,13
"Corpus Christi, TX",MONDAY,17,12
"Corpus Christi, TX",MONDAY,18,2
"Corpus Christi, TX",MONDAY,19,7
"Corpus Christi, TX",MONDAY,20,1
"Corpus Christi, TX",SATURDAY,0,1
"Corpus Christi, TX",SATURDAY,5,3
"Corpus Christi, TX",SATURDAY,6,22
"Corpus Christi, TX",SATURDAY,7,10
"Corpus Christi, TX",SATURDAY,8,4
"Corpus Christi, TX",SATURDAY,10,31
"Corpus Christi, TX",SATURDAY,11,3
"Corpus Christi, TX",SATURDAY,12,8
"Corpus Christi, TX",SATURDAY,13,1
"Corpus Christi, TX",SATURDAY,14,6
"Corpus Christi, TX",SATURDAY,15,1
"Corpus Christi, TX",SATURDAY,16,12
"Corpus Christi, TX",SATURDAY,17,8
"Corpus Christi, TX",SATURDAY,18,1
"Corpus Christi, TX",SATURDAY,19,3
"Corpus Christi, TX",SATURDAY,20,1
"Corpus Christi, TX",SUNDAY,0,1
"Corpus Christi, TX",SUNDAY,5,7
"Corpus Christi, TX",SUNDAY,6,17
"Corpus Christi, TX",SUNDAY,7,2
"Corpus Christi, TX",SUNDAY,8,5
"Corpus Christi, TX",SUNDAY,9,14
"Corpus Christi, TX",SUNDAY,10,17
"Corpus Christi, TX",SUNDAY,11,2
"Corpus Christi, TX",SUNDAY,12,21
"Corpus Christi, TX",SUNDAY,13,2
"Corpus Christi, TX",SUNDAY,14,7
"Corpus Christi, TX",SUNDAY,15,1
"Corpus Christi, TX",SUNDAY,16,13
"Corpus Christi, TX",SUNDAY,17,14
"Corpus Christi, TX",SUNDAY,18,3
"Corpus Christi, TX",SUNDAY,19,8
"Corpus Christi, TX",SUNDAY,20,2
"Corpus Christi, TX",THURSDAY,6,32
"Corpus Christi, TX",THURSDAY,7,5
"Corpus Christi, TX",THURSDAY,8,2
"Corpus Christi, TX",THURSDAY,9,15
"Corpus Christi, TX",THURSDAY,10,16
"Corpus Christi, TX",THURSDAY,11,3
"Corpus Christi, TX",THURSDAY,12,19
"Corpus Christi, TX",THURSDAY,13,5
"Corpus Christi, TX",THURSDAY,14,1
"Corpus Christi, TX",THURSDAY,15,2
"Corpus Christi, TX",THURSDAY,16,15
"Corpus Christi, TX",THURSDAY,17,14
"Corpus Christi, TX",THURSDAY,18,2
"Corpus Christi, TX",THURSDAY,19,8
"Corpus Christi, TX",TUESDAY,0,2
"Corpus Christi, TX",TUESDAY,5,1
"Corpus Christi, TX",TUESDAY,6,28
"Corpus Christi, TX",TUESDAY,7,5
"Corpus Christi, TX",TUESDAY,8,4
"Corpus Christi, TX",TUESDAY,9,16
"Corpus Christi, TX",TUESDAY,10,14
"Corpus Christi, TX",TUESDAY,11,3
"Corpus Christi, TX",TUESDAY,12,12
"Corpus Christi, TX",TUESDAY,13,2
"Corpus Christi, TX",TUESDAY,14,7
"Corpus Christi, TX",TUESDAY,15,2
"Corpus Christi, TX",TUESDAY,16,14
"Corpus Christi, TX",TUESDAY,17,13
"Corpus Christi, TX",TUESDAY,18,2
"Corpus Christi, TX",TUESDAY,19,7
"Corpus Christi, TX",WEDNESDAY,5,1
"Corpus Christi, TX",WEDNESDAY,6,26
"Corpus Christi, TX",WEDNESDAY,7,2
"Corpus Christi, TX",WEDNESDAY,8,4
"Corpus Christi, TX",WEDNESDAY,9,16
"Corpus Christi, TX",WEDNESDAY,10,16
"Corpus Christi, TX",WEDNESDAY,11,3
"Corpus Christi, TX",WEDNESDAY,12,17
"Corpus Christi, TX",WEDNESDAY,13,3
"Corpus Christi, TX",WEDNESDAY,14,6
"Corpus Christi, TX",WEDNESDAY,15,3
"Corpus Christi, TX",WEDNESDAY,16,13
"Corpus Christi, TX",WEDNESDAY,17,11
"Corpus Christi, TX",WEDNESDAY,18,4
"Corpus Christi, TX",WEDNESDAY,19,7
"Dallas, TX",FRIDAY,0,17
"Dallas, TX",FRIDAY,1,1
"Dallas, TX",FRIDAY,5,37
"Dallas, TX",FRIDAY,6,247
"Dallas, TX",FRIDAY,7,291
"Dallas, TX",FRIDAY,8,222
"Dallas, TX",FRIDAY,9,184
"Dallas, TX",FRIDAY,10,212
"Dallas, TX",FRIDAY,11,175
"Dallas, TX",FRIDAY,12,202
"Dallas, TX",FRIDAY,13,249
"Dallas, TX",FRIDAY,14,202
"Dallas, TX",FRIDAY,15,234
"Dallas, TX",FRIDAY,16,189
"Dallas, TX",FRIDAY,17,198
"Dallas, TX",FRIDAY,18,256
"Dallas, TX",FRIDAY,19,216
"Dallas, TX",FRIDAY,20,182
"Dallas, TX",FRIDAY,21,150
"Dallas, TX",FRIDAY,22,74
"Dallas, TX",FRIDAY,23,10
"Dallas, TX",MONDAY,0,6
"Dallas, TX",MONDAY,5,39
"Dallas, TX",MONDAY,6,251
"Dallas, TX",MONDAY,7,261
"Dallas, TX",MONDAY,8,207
"Dallas, TX",MONDAY,9,188
"Dallas, TX",MONDAY,10,206
"Dallas, TX",MONDAY,11,165
"Dallas, TX",MONDAY,12,196
"Dallas, TX",MONDAY,13,209
"Dallas, TX",MONDAY,14,217
"Dallas, TX",MONDAY,15,189
"Dallas, TX",MONDAY,16,192
"Dallas, TX",MONDAY,17,219
"Dallas, TX",MONDAY,18,231
"Dallas, TX",MONDAY,19,196
"Dallas, TX",MONDAY,20,162
"Dallas, TX",MONDAY,21,141
"Dallas, TX",MONDAY,22,72
"Dallas, TX",MONDAY,23,11
"Dallas, TX",SATURDAY,0,14
"Dallas, TX",SATURDAY,5,11
"Dallas, TX",SATURDAY,6,129
"Dallas, TX",SATURDAY,7,178
"Dallas, TX",SATURDAY,8,207
"Dallas, TX",SATURDAY,9,266
"Dallas, TX",SATURDAY,10,156
"Dallas, TX",SATURDAY,11,162
"Dallas, TX",SATURDAY,12,166
"Dallas, TX",SATURDAY,13,214
"Dallas, TX",SATURDAY,14,197
"Dallas, TX",SATURDAY,15,177
"Dallas, TX",SATURDAY,16,194
"Dallas, TX",SATURDAY,17,177
"Dallas, TX",SATURDAY,18,165
"Dallas, TX",SATURDAY,19,83
"Dallas, TX",SATURDAY,20,84
"Dallas, TX",SATURDAY,21,33
"Dallas, TX",SATURDAY,22,15
"Dallas, TX",SATURDAY,23,4
"Dallas, TX",SUNDAY,0,16
"Dallas, TX",SUNDAY,5,21
"Dallas, TX",SUNDAY,6,131
"Dallas, TX",SUNDAY,7,198
"Dallas, TX",SUNDAY,8,204
"Dallas, TX",SUNDAY,9,196
"Dallas, TX",SUNDAY,10,220
"Dallas, TX",SUNDAY,11,142
"Dallas, TX",SUNDAY,12,192
"Dallas, TX",SUNDAY,13,211
"Dallas, TX",SUNDAY,14,207
"Dallas, TX",SUNDAY,15,220
"Dallas, TX",SUNDAY,16,170
"Dallas, TX",SUNDAY,17,194
"Dallas, TX",SUNDAY,18,239
"Dallas, TX",SUNDAY,19,190
"Dallas, TX",SUNDAY,20,177
"Dallas, TX",SUNDAY,21,131
"Dallas, TX",SUNDAY,22,76
"Dallas, TX",SUNDAY,23,7
"Dallas, TX",SUNDAY,24,1
"Dallas, TX",THURSDAY,0,12
"Dallas, TX",THURSDAY,5,33
"Dallas, TX",THURSDAY,6,282
"Dallas, TX",THURSDAY,7,280
"Dallas, TX",THURSDAY,8,244
"Dallas, TX",THURSDAY,9,191
"Dallas, TX",THURSDAY,10,211
"Dallas, TX",THURSDAY,11,160
"Dallas, TX",THURSDAY,12,214
"Dallas, TX",THURSDAY,13,236
"Dallas, TX",THURSDAY,14,209
"Dallas, TX",THURSDAY,15,208
"Dallas, TX",THURSDAY,16,182
"Dallas, TX",THURSDAY,17,214
"Dallas, TX",THURSDAY,18,239
"Dallas, TX",THURSDAY,19,211
"Dallas, TX",THURSDAY,20,174
"Dallas, TX",THURSDAY,21,147
"Dallas, TX",THURSDAY,22,72
"Dallas, TX",THURSDAY,23,13
"Dallas, TX",TUESDAY,0,5
"Dallas, TX",TUESDAY,5,40
"Dallas, TX",TUESDAY,6,264
"Dallas, TX",TUESDAY,7,270
"Dallas, TX",TUESDAY,8,215
"Dallas, TX",TUESDAY,9,201
"Dallas, TX",TUESDAY,10,192
"Dallas, TX",TUESDAY,11,163
"Dallas, TX",TUESDAY,12,202
"Dallas, TX",TUESDAY,13,220
"Dallas, TX",TUESDAY,14,202
"Dallas, TX",TUESDAY,15,218
"Dallas, TX",TUESDAY,16,160
"Dallas, TX",TUESDAY,17,218
"Dallas, TX",TUESDAY,18,232
"Dallas, TX",TUESDAY,19,202
"Dallas, TX",TUESDAY,20,173
"Dallas, TX",TUESDAY,21,137
"Dallas, TX",TUESDAY,22,70
"Dallas, TX",TUESDAY,23,8
"Dallas, TX",WEDNESDAY,0,15
"Dallas, TX",WEDNESDAY,5,48
"Dallas, TX",WEDNESDAY,6,258
"Dallas, TX",WEDNESDAY,7,259
"Dallas, TX",WEDNESDAY,8,214
"Dallas, TX",WEDNESDAY,9,197
"Dallas, TX",WEDNESDAY,10,189
"Dallas, TX",WEDNESDAY,11,161
"Dallas, TX",WEDNESDAY,12,213
"Dallas, TX",WEDNESDAY,13,216
"Dallas, TX",WEDNESDAY,14,208
"Dallas, TX",WEDNESDAY,15,211
"Dallas, TX",WEDNESDAY,16,171
"Dallas, TX",WEDNESDAY,17,209
"Dallas, TX",WEDNESDAY,18,224
"Dallas, TX",WEDNESDAY,19,208
"Dallas, TX",WEDNESDAY,20,169
"Dallas, TX",WEDNESDAY,21,152
"Dallas, TX",WEDNESDAY,22,71
"Dallas, TX",WEDNESDAY,23,3
"Dallas/Fort Worth, TX",FRIDAY,0,46
"Dallas/Fort Worth, TX",FRIDAY,1,1
"Dallas/Fort Worth, TX",FRIDAY,2,1
"Dallas/Fort Worth, TX",FRIDAY,4,17
"Dallas/Fort Worth, TX",FRIDAY,5,171
"Dallas/Fort Worth, TX",FRIDAY,6,309
"Dallas/Fort Worth, TX",FRIDAY,7,733
"Dallas/Fort Worth, TX",FRIDAY,8,552
"Dallas/Fort Worth, TX",FRIDAY,9,471
"Dallas/Fort Worth, TX",FRIDAY,10,741
"Dallas/Fort Worth, TX",FRIDAY,11,432
"Dallas/Fort Worth, TX",FRIDAY,12,869
"Dallas/Fort Worth, TX",FRIDAY,13,404
"Dallas/Fort Worth, TX",FRIDAY,14,735
"Dallas/Fort Worth, TX",FRIDAY,15,405
"Dallas/Fort Worth, TX",FRIDAY,16,703
"Dallas/Fort Worth, TX",FRIDAY,17,401
"Dallas/Fort Worth, TX",FRIDAY,18,897
"Dallas/Fort Worth, TX",FRIDAY,19,421
"Dallas/Fort Worth, TX",FRIDAY,20,899
"Dallas/Fort Worth, TX",FRIDAY,21,129
"Dallas/Fort Worth, TX",FRIDAY,22,404
"Dallas/Fort Worth, TX",FRIDAY,23,52
"Dallas/Fort Worth, TX",FRIDAY,24,1
"Dallas/Fort Worth, TX",MONDAY,0,58
"Dallas/Fort Worth, TX",MONDAY,1,3
"Dallas/Fort Worth, TX",MONDAY,2,2
"Dallas/Fort Worth, TX",MONDAY,4,14
"Dallas/Fort Worth, TX",MONDAY,5,164
"Dallas/Fort Worth, TX",MONDAY,6,282
"Dallas/Fort Worth, TX",MONDAY,7,686
"Dallas/Fort Worth, TX",MONDAY,8,524
"Dallas/Fort Worth, TX",MONDAY,9,466
"Dallas/Fort Worth, TX",MONDAY,10,698
"Dallas/Fort Worth, TX",MONDAY,11,395
"Dallas/Fort Worth, TX",MONDAY,12,798
"Dallas/Fort Worth, TX",MONDAY,13,392
"Dallas/Fort Worth, TX",MONDAY,14,717
"Dallas/Fort Worth, TX",MONDAY,15,383
"Dallas/Fort Worth, TX",MONDAY,16,664
"Dallas/Fort Worth, TX",MONDAY,17,403
"Dallas/Fort Worth, TX",MONDAY,18,806
"Dallas/Fort Worth, TX",MONDAY,19,377
"Dallas/Fort Worth, TX",MONDAY,20,779
"Dallas/Fort Worth, TX",MONDAY,21,151
"Dallas/Fort Worth, TX",MONDAY,22,351
"Dallas/Fort Worth, TX",MONDAY,23,48
"Dallas/Fort Worth, TX",MONDAY,24,3
"Dallas/Fort Worth, TX",SATURDAY,0,48
"Dallas/Fort Worth, TX",SATURDAY,1,3
"Dallas/Fort Worth, TX",SATURDAY,2,1
"Dallas/Fort Worth, TX",SATURDAY,4,9
"Dallas/Fort Worth, TX",SATURDAY,5,140
"Dallas/Fort Worth, TX",SATURDAY,6,266
"Dallas/Fort Worth, TX",SATURDAY,7,553
"Dallas/Fort Worth, TX",SATURDAY,8,579
"Dallas/Fort Worth, TX",SATURDAY,9,402
"Dallas/Fort Worth, TX",SATURDAY,10,662
"Dallas/Fort Worth, TX",SATURDAY,11,369
"Dallas/Fort Worth, TX",SATURDAY,12,724
"Dallas/Fort Worth, TX",SATURDAY,13,341
"Dallas/Fort Worth, TX",SATURDAY,14,677
"Dallas/Fort Worth, TX",SATURDAY,15,327
"Dallas/Fort Worth, TX",SATURDAY,16,647
"Dallas/Fort Worth, TX",SATURDAY,17,336
"Dallas/Fort Worth, TX",SATURDAY,18,743
"Dallas/Fort Worth, TX",SATURDAY,19,249
"Dallas/Fort Worth, TX",SATURDAY,20,552
"Dallas/Fort Worth, TX",SATURDAY,21,75
"Dallas/Fort Worth, TX",SATURDAY,22,68
"Dallas/Fort Worth, TX",SATURDAY,23,81
"Dallas/Fort Worth, TX",SUNDAY,0,80
"Dallas/Fort Worth, TX",SUNDAY,1,2
"Dallas/Fort Worth, TX",SUNDAY,2,1
"Dallas/Fort Worth, TX",SUNDAY,4,17
"Dallas/Fort Worth, TX",SUNDAY,5,86
"Dallas/Fort Worth, TX",SUNDAY,6,140
"Dallas/Fort Worth, TX",SUNDAY,7,291
"Dallas/Fort Worth, TX",SUNDAY,8,540
"Dallas/Fort Worth, TX",SUNDAY,9,400
"Dallas/Fort Worth, TX",SUNDAY,10,705
"Dallas/Fort Worth, TX",SUNDAY,11,376
"Dallas/Fort Worth, TX",SUNDAY,12,783
"Dallas/Fort Worth, TX",SUNDAY,13,391
"Dallas/Fort Worth, TX",SUNDAY,14,679
"Dallas/Fort Worth, TX",SUNDAY,15,420
"Dallas/Fort Worth, TX",SUNDAY,16,648
"Dallas/Fort Worth, TX",SUNDAY,17,385
"Dallas/Fort Worth, TX",SUNDAY,18,820
"Dallas/Fort Worth, TX",SUNDAY,19,351
"Dallas/Fort Worth, TX",SUNDAY,20,819
"Dallas/Fort Worth, TX",SUNDAY,21,174
"Dallas/Fort Worth, TX",SUNDAY,22,358
"Dallas/Fort Worth, TX",SUNDAY,23,98
"Dallas/Fort Worth, TX",SUNDAY,24,1
"Dallas/Fort Worth, TX",THURSDAY,0,71
"Dallas/Fort Worth, TX",THURSDAY,2,1
"Dallas/Fort Worth, TX",THURSDAY,4,18
"Dallas/Fort Worth, TX",THURSDAY,5,181
"Dallas/Fort Worth, TX",THURSDAY,6,305
"Dallas/Fort Worth, TX",THURSDAY,7,763
"Dallas/Fort Worth, TX",THURSDAY,8,579
"Dallas/Fort Worth, TX",THURSDAY,9,473
"Dallas/Fort Worth, TX",THURSDAY,10,763
"Dallas/Fort Worth, TX",THURSDAY,11,416
"Dallas/Fort Worth, TX",THURSDAY,12,864
"Dallas/Fort Worth, TX",THURSDAY,13,393
"Dallas/Fort Worth, TX",THURSDAY,14,730
"Dallas/Fort Worth, TX",THURSDAY,15,371
